date,sku_id,warehouse_id,demand_units,fulfilled_units,stockout_flag,sku_name,category,temp_min_c,temp_max_c,unit_cost,shelf_life_days,warehouse_name,region,day_of_week,month,quarter,week_of_year,day_of_year,year,is_weekend,lag_7,lag_14,lag_28,rolling_7_mean,rolling_14_mean,rolling_28_mean,rolling_7_std,max_severity_score,total_delay_hours,had_weather_event,breach_count,supplier_delay_hrs,had_supplier_delay
2024-06-15,6,1,277,261,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,6,2,24,167,2024,1,241.0,268.0,269.0,359.85714285714283,365.07142857142856,368.9642857142857,80.04046595614079,0,0.0,0,0,0.0,0
2024-06-16,6,1,210,207,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,6,2,24,168,2024,1,272.0,246.0,291.0,365.0,365.7142857142857,369.25,71.87025346646045,0,0.0,0,0,0.0,0
2024-06-17,6,1,470,443,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,6,2,25,169,2024,0,370.0,444.0,442.0,356.14285714285717,363.14285714285717,366.35714285714283,87.38693375142611,0,0.0,0,0,0.0,0
2024-06-18,6,1,493,491,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,6,2,25,170,2024,0,416.0,461.0,451.0,370.42857142857144,365.0,367.35714285714283,97.6061083178318,0,0.0,0,0,0.0,0
2024-06-19,6,1,439,417,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,6,2,25,171,2024,0,433.0,422.0,389.0,381.42857142857144,367.2857142857143,368.85714285714283,107.44123532247278,0,0.0,0,0,0.0,0
2024-06-20,6,1,378,358,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,6,2,25,172,2024,0,447.0,355.0,424.0,382.2857142857143,368.5,370.64285714285717,107.94398900311533,0,0.0,0,0,0.0,0
2024-06-21,6,1,340,320,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,6,2,25,173,2024,0,340.0,396.0,389.0,372.42857142857144,370.14285714285717,369.0,104.13269922372598,0,0.0,0,0,0.0,0
2024-06-22,6,1,267,235,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,6,2,25,174,2024,1,277.0,241.0,302.0,372.42857142857144,366.14285714285717,367.25,104.13269922372598,0,0.0,0,0,0.0,0
2024-06-23,6,1,262,232,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,6,2,25,175,2024,1,210.0,272.0,250.0,371.0,368.0,366.0,105.71660229121977,0,0.0,0,0,0.0,0
2024-06-24,6,1,479,457,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,6,2,26,176,2024,0,470.0,370.0,416.0,378.42857142857144,367.2857142857143,366.42857142857144,93.65692204860768,0,0.0,0,0,0.0,0
2024-06-25,6,1,470,425,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,6,2,26,177,2024,0,493.0,416.0,480.0,379.7142857142857,375.07142857142856,368.67857142857144,95.17302539010035,0,0.0,0,0,0.0,0
2024-06-26,6,1,392,378,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,6,2,26,178,2024,0,439.0,433.0,379.0,376.42857142857144,378.92857142857144,368.32142857142856,90.91178350990761,2,4.2,1,0,0.0,0
2024-06-27,6,1,372,343,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,6,2,26,179,2024,0,378.0,447.0,375.0,369.7142857142857,376.0,368.7857142857143,87.17934442996248,0,0.0,0,0,0.0,0
2024-06-28,6,1,376,357,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,6,2,26,180,2024,0,340.0,340.0,363.0,368.85714285714283,370.64285714285717,368.67857142857144,87.11377344490054,0,0.0,0,0,0.0,0
2024-06-29,6,1,263,240,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,6,2,26,181,2024,1,267.0,277.0,268.0,374.0,373.2142857142857,369.14285714285717,86.18391187841614,0,0.0,0,0,0.0,0
2024-06-30,6,1,243,243,False,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,6,2,26,182,2024,1,262.0,210.0,246.0,373.42857142857144,372.2142857142857,368.9642857142857,87.0207966386138,0,0.0,0,0,0.0,0
2024-07-01,6,1,377,360,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,7,3,27,183,2024,0,479.0,470.0,444.0,370.7142857142857,374.57142857142856,368.85714285714283,91.26831192645504,0,0.0,0,0,0.0,0
2024-07-02,6,1,512,468,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,7,3,27,184,2024,0,470.0,493.0,461.0,356.14285714285717,367.92857142857144,366.4642857142857,78.32289697448724,0,0.0,0,0,0.0,0
2024-07-03,6,1,414,378,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,7,3,27,185,2024,0,392.0,439.0,422.0,362.14285714285717,369.2857142857143,368.2857142857143,89.33351101616982,0,0.0,0,0,0.0,0
2024-07-04,6,1,408,395,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,7,3,27,186,2024,0,372.0,378.0,355.0,365.2857142857143,367.5,368.0,90.93168550385157,0,0.0,0,0,0.0,0
2024-07-05,6,1,327,325,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,7,3,27,187,2024,0,376.0,340.0,396.0,370.42857142857144,369.64285714285717,369.89285714285717,92.38119783963428,0,0.0,0,0,0.0,0
2024-07-06,6,1,277,276,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,7,3,27,188,2024,1,263.0,267.0,241.0,363.42857142857144,368.7142857142857,367.42857142857144,93.73518930628805,0,0.0,0,0,0.0,0
2024-07-07,6,1,260,256,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,7,3,27,189,2024,1,243.0,262.0,272.0,365.42857142857144,369.42857142857144,368.7142857142857,91.35435976251482,0,0.0,0,0,0.0,0
2024-07-08,6,1,484,432,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,7,3,28,190,2024,0,377.0,479.0,370.0,367.85714285714283,369.2857142857143,368.2857142857143,87.71056297358257,0,0.0,0,0,0.0,0
2024-07-09,6,1,520,483,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,7,3,28,191,2024,0,512.0,470.0,416.0,383.14285714285717,369.64285714285717,372.35714285714283,98.25889030418288,0,0.0,0,0,0.0,0
2024-07-10,6,1,374,353,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,7,3,28,192,2024,0,414.0,392.0,433.0,384.2857142857143,373.2142857142857,376.07142857142856,100.03784997975191,0,0.0,0,0,0.0,0
2024-07-11,6,1,401,366,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,7,3,28,193,2024,0,408.0,372.0,447.0,378.57142857142856,371.92857142857144,373.9642857142857,99.19653411764097,0,0.0,0,0,0.0,0
2024-07-12,6,1,383,381,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,7,3,28,194,2024,0,327.0,376.0,340.0,377.57142857142856,374.0,372.32142857142856,98.88521484168217,0,0.0,0,0,0.0,0
2024-07-13,6,1,288,263,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,7,3,28,195,2024,1,277.0,263.0,277.0,385.57142857142856,374.5,373.85714285714283,96.34461953988729,0,0.0,0,0,0.0,0
2024-07-14,6,1,259,229,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,7,3,28,196,2024,1,260.0,243.0,210.0,387.14285714285717,376.2857142857143,374.25,94.34763479004711,0,0.0,0,0,0.0,0
2024-07-15,6,1,475,451,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,7,3,29,197,2024,0,484.0,377.0,470.0,387.0,377.42857142857144,376.0,94.57272334029467,0,0.0,0,0,0.0,0
2024-07-16,6,1,478,463,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,7,3,29,198,2024,0,520.0,512.0,493.0,385.7142857142857,384.42857142857144,376.17857142857144,93.0836797111682,0,0.0,0,0,0.0,0
2024-07-17,6,1,503,465,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,7,3,29,199,2024,0,374.0,414.0,439.0,379.7142857142857,382.0,375.64285714285717,83.88427402422549,0,0.0,0,0,0.0,0
2024-07-18,6,1,388,363,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,7,3,29,200,2024,0,401.0,408.0,378.0,398.14285714285717,388.35714285714283,377.92857142857144,95.75041961862496,0,0.0,0,0,0.0,0
2024-07-19,6,1,366,359,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,7,3,29,201,2024,0,383.0,327.0,340.0,396.2857142857143,386.92857142857144,378.2857142857143,95.8118195313327,0,0.0,0,0,0.0,0
2024-07-20,6,1,270,260,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,7,3,29,202,2024,1,288.0,277.0,267.0,393.85714285714283,389.7142857142857,379.2142857142857,96.41823577765825,3,19.6,1,0,0.0,0
2024-07-21,6,1,244,237,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,7,3,29,203,2024,1,259.0,260.0,262.0,391.2857142857143,389.2142857142857,379.32142857142856,99.88946271706877,0,0.0,0,0,0.0,0
2024-07-22,6,1,442,396,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,7,3,30,204,2024,0,475.0,484.0,479.0,389.14285714285717,388.07142857142856,378.67857142857144,103.3028372818293,2,5.3,1,0,0.0,0
2024-07-23,6,1,495,475,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,7,3,30,205,2024,0,478.0,520.0,470.0,384.42857142857144,385.07142857142856,377.35714285714283,99.41136276914709,0,0.0,0,0,0.0,0
2024-07-24,6,1,425,379,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,7,3,30,206,2024,0,503.0,374.0,392.0,386.85714285714283,383.2857142857143,378.25,102.24550287001757,0,0.0,0,0,0.0,0
2024-07-25,6,1,436,430,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,7,3,30,207,2024,0,388.0,401.0,372.0,375.7142857142857,386.92857142857144,379.42857142857144,91.12393444409297,0,0.0,0,0,0.0,0
2024-07-26,6,1,363,358,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,7,3,30,208,2024,0,366.0,383.0,376.0,382.57142857142856,389.42857142857144,381.7142857142857,93.96427892707756,0,0.0,0,0,0.0,0
2024-07-27,6,1,294,260,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,7,3,30,209,2024,1,270.0,288.0,263.0,382.14285714285717,388.0,381.25,94.05925184235082,0,0.0,0,0,0.0,0
2024-07-28,6,1,265,234,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,7,3,30,210,2024,1,244.0,259.0,243.0,385.57142857142856,388.42857142857144,382.35714285714283,89.62302000203759,0,0.0,0,0,0.0,0
2024-07-29,6,1,324,317,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,7,3,31,211,2024,0,442.0,475.0,377.0,388.57142857142856,388.85714285714283,383.14285714285717,84.28692493077219,0,0.0,0,0,0.0,0
2024-07-30,6,1,440,406,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,7,3,31,212,2024,0,495.0,478.0,512.0,371.7142857142857,378.07142857142856,381.25,83.61761035753588,0,0.0,0,0,0.0,0
2024-07-31,6,1,371,365,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,7,3,31,213,2024,0,425.0,503.0,414.0,363.85714285714283,375.35714285714283,378.67857142857144,71.85965157033161,0,0.0,0,0,0.0,0
2024-08-01,6,1,407,368,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,8,3,31,214,2024,0,436.0,388.0,408.0,356.14285714285717,365.92857142857144,377.14285714285717,66.93137921639946,0,0.0,0,0,0.0,0
2024-08-02,6,1,340,335,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,8,3,31,215,2024,0,363.0,366.0,327.0,352.0,367.2857142857143,377.10714285714283,61.87083319303168,0,0.0,0,0,0.0,0
2024-08-03,6,1,270,257,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,8,3,31,216,2024,1,294.0,270.0,277.0,348.7142857142857,365.42857142857144,377.57142857142856,61.79998458930269,0,0.0,0,0,0.0,0
2024-08-04,6,1,244,216,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,8,3,31,217,2024,1,265.0,244.0,260.0,345.2857142857143,365.42857142857144,377.32142857142856,65.87289347856259,0,0.0,0,0,0.0,0
2024-08-05,6,1,419,392,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,8,3,32,218,2024,0,324.0,442.0,484.0,342.2857142857143,365.42857142857144,376.75,70.45734947638931,0,0.0,0,0,0.0,0
2024-08-06,6,1,437,397,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,8,3,32,219,2024,0,440.0,495.0,520.0,355.85714285714283,363.7857142857143,374.42857142857144,75.32911914045019,0,0.0,0,0,0.0,0
2024-08-07,6,1,392,359,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,8,3,32,220,2024,0,371.0,425.0,374.0,355.42857142857144,359.64285714285717,371.4642857142857,74.77712917476168,0,0.0,0,0,0.0,0
2024-08-08,6,1,415,409,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,8,3,32,221,2024,0,407.0,436.0,401.0,358.42857142857144,357.2857142857143,372.10714285714283,75.9185026697642,0,0.0,0,0,0.0,0
2024-08-09,6,1,359,336,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,8,3,32,222,2024,0,340.0,363.0,383.0,359.57142857142856,355.7857142857143,372.60714285714283,76.82633477060882,1,1.2,1,0,0.0,0
2024-08-10,6,1,273,253,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,8,3,32,223,2024,1,270.0,294.0,288.0,362.2857142857143,355.5,371.75,76.35381301483707,0,0.0,0,0,0.0,0
2024-08-11,6,1,233,210,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,8,3,32,224,2024,1,244.0,265.0,259.0,362.7142857142857,354.0,371.2142857142857,75.75555928052214,0,0.0,0,0,0.0,0
2024-08-12,6,1,439,424,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,8,3,33,225,2024,0,419.0,324.0,475.0,361.14285714285717,351.7142857142857,370.2857142857143,78.68593387941796,0,0.0,0,0,0.0,0
2024-08-13,6,1,479,463,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,8,3,33,226,2024,0,437.0,440.0,478.0,364.0,359.92857142857144,369.0,81.45141701243308,0,0.0,0,0,0.0,0
2024-08-14,6,1,360,358,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,8,3,33,227,2024,0,392.0,371.0,503.0,370.0,362.7142857142857,369.0357142857143,88.92881047969362,0,0.0,0,0,0.0,0
2024-08-15,6,1,417,403,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,8,3,33,228,2024,0,415.0,407.0,388.0,365.42857142857144,361.92857142857144,363.92857142857144,88.43049463252096,0,0.0,0,0,0.0,0
2024-08-16,6,1,306,285,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,8,3,33,229,2024,0,359.0,340.0,366.0,365.7142857142857,362.64285714285717,364.9642857142857,88.62037817890062,0,0.0,0,0,0.0,0
2024-08-17,6,1,295,268,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,8,3,33,230,2024,1,273.0,270.0,270.0,358.14285714285717,360.2142857142857,362.82142857142856,91.50670024908635,0,0.0,0,0,0.0,0
2024-08-18,6,1,244,219,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,8,3,33,231,2024,1,233.0,244.0,244.0,361.2857142857143,362.0,363.7142857142857,88.4208012587425,0,0.0,0,0,0.0,0
2024-08-19,6,1,402,382,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,8,3,34,232,2024,0,439.0,419.0,442.0,362.85714285714283,362.0,363.7142857142857,85.82041049274234,0,0.0,0,0,0.0,0
2024-08-20,6,1,441,401,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,8,3,34,233,2024,0,479.0,437.0,495.0,357.57142857142856,360.7857142857143,362.2857142857143,81.37333130466638,0,0.0,0,0,0.0,0
2024-08-21,6,1,396,357,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,8,3,34,234,2024,0,360.0,392.0,425.0,352.14285714285717,361.07142857142856,360.35714285714283,72.73107674034176,0,0.0,0,0,0.0,0
2024-08-22,6,1,390,387,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,8,3,34,235,2024,0,417.0,415.0,436.0,357.2857142857143,361.35714285714283,359.32142857142856,74.62732807248324,0,0.0,0,0,0.0,0
2024-08-23,6,1,373,362,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,8,3,34,236,2024,0,306.0,359.0,363.0,353.42857142857144,359.57142857142856,357.67857142857144,71.66555923839803,0,0.0,0,0,0.0,0
2024-08-24,6,1,290,278,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,8,3,34,237,2024,1,295.0,273.0,294.0,363.0,360.57142857142856,358.0357142857143,68.68769904429716,0,0.0,0,0,0.0,0
2024-08-25,6,1,222,200,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,8,3,34,238,2024,1,244.0,233.0,265.0,362.2857142857143,361.7857142857143,357.89285714285717,69.53347943188737,0,0.0,0,0,0.0,0
2024-08-26,6,1,430,425,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,8,3,35,239,2024,0,402.0,439.0,324.0,359.14285714285717,361.0,356.35714285714283,75.97023226551397,0,0.0,0,0,0.0,0
2024-08-27,6,1,456,435,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,8,3,35,240,2024,0,441.0,479.0,440.0,363.14285714285717,360.35714285714283,360.14285714285717,79.26838077364853,0,0.0,0,0,0.0,0
2024-08-28,6,1,407,381,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,8,3,35,241,2024,0,396.0,360.0,371.0,365.2857142857143,358.7142857142857,360.7142857142857,81.88348283936573,0,0.0,0,0,0.0,0
2024-08-29,6,1,338,318,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,8,3,35,242,2024,0,390.0,417.0,407.0,366.85714285714283,362.07142857142856,362.0,82.6729068305298,0,0.0,0,0,0.0,0
2024-08-30,6,1,364,332,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,8,3,35,243,2024,0,373.0,306.0,340.0,359.42857142857144,356.42857142857144,359.5357142857143,82.58300297853262,0,0.0,0,0,0.0,0
2024-08-31,6,1,290,267,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,8,3,35,244,2024,1,290.0,295.0,270.0,358.14285714285717,360.57142857142856,360.39285714285717,82.40636822363592,0,0.0,0,0,0.0,0
2024-09-01,6,1,237,214,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,9,3,35,245,2024,1,222.0,244.0,244.0,358.14285714285717,360.2142857142857,361.10714285714283,82.40636822363592,1,1.1,1,0,0.0,0
2024-09-02,6,1,470,466,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,9,3,36,246,2024,0,430.0,402.0,419.0,360.2857142857143,359.7142857142857,360.85714285714283,78.37243198496549,0,0.0,0,0,63.3,1
2024-09-03,6,1,472,438,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,9,3,36,247,2024,0,456.0,441.0,437.0,366.0,364.57142857142856,362.67857142857144,85.44198811669395,0,0.0,0,0,0.0,0
2024-09-04,6,1,364,335,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,9,3,36,248,2024,0,407.0,396.0,392.0,368.2857142857143,366.7857142857143,363.92857142857144,88.41326123328273,0,0.0,0,0,0.0,0
2024-09-05,6,1,357,344,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,9,3,36,249,2024,0,338.0,390.0,415.0,362.14285714285717,364.5,362.92857142857144,86.75334493345373,0,0.0,0,0,0.0,0
2024-09-06,6,1,354,318,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,9,3,36,250,2024,0,364.0,373.0,359.0,364.85714285714283,362.14285714285717,360.85714285714283,86.16733443602317,0,0.0,0,0,0.0,0
2024-09-07,6,1,230,219,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,9,3,36,251,2024,1,290.0,290.0,273.0,363.42857142857144,360.7857142857143,360.67857142857144,86.26675130635397,0,0.0,0,0,0.0,0
2024-09-08,6,1,229,220,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,9,3,36,252,2024,1,237.0,222.0,233.0,354.85714285714283,356.5,359.14285714285717,97.08145818749058,0,0.0,0,0,0.0,0
2024-09-09,6,1,394,351,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,9,3,37,253,2024,0,470.0,430.0,439.0,353.7142857142857,357.0,359.0,98.73316613599535,2,2.4,1,0,0.0,0
2024-09-10,6,1,389,383,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,9,3,37,254,2024,0,472.0,456.0,479.0,342.85714285714283,354.42857142857144,357.39285714285717,87.33542345735877,0,0.0,0,0,0.0,0
2024-09-11,6,1,392,360,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,9,3,37,255,2024,0,364.0,407.0,360.0,331.0,349.64285714285717,354.17857142857144,70.98356617321134,0,0.0,0,0,0.0,0
2024-09-12,6,1,319,282,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,9,3,37,256,2024,0,357.0,338.0,417.0,335.0,348.57142857142856,355.32142857142856,73.88279005740556,0,0.0,0,0,0.0,0
2024-09-13,6,1,380,347,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,9,3,37,257,2024,0,354.0,364.0,306.0,329.57142857142856,347.2142857142857,351.82142857142856,73.39131906626099,0,0.0,0,0,0.0,0
2024-09-14,6,1,257,255,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,9,3,37,258,2024,1,230.0,290.0,295.0,333.2857142857143,348.35714285714283,354.4642857142857,75.46238419617704,0,0.0,0,0,0.0,0
2024-09-15,6,1,265,256,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,9,3,37,259,2024,1,229.0,237.0,244.0,337.14285714285717,346.0,353.10714285714283,69.77924374155148,0,0.0,0,0,0.0,0
2024-09-16,6,1,379,366,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,9,3,38,260,2024,0,394.0,470.0,402.0,342.2857142857143,348.0,353.85714285714283,61.29087557354205,0,0.0,0,0,0.0,0
2024-09-17,6,1,395,392,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,9,3,38,261,2024,0,389.0,472.0,441.0,340.14285714285717,341.5,353.0357142857143,59.41500531972413,2,3.3,1,0,0.0,0
2024-09-18,6,1,461,412,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,9,3,38,262,2024,0,392.0,364.0,396.0,341.0,336.0,351.39285714285717,60.27437266367844,0,0.0,0,0,0.0,0
2024-09-19,6,1,349,324,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,9,3,38,263,2024,0,319.0,357.0,390.0,350.85714285714283,342.92857142857144,353.7142857142857,74.06850111311032,0,0.0,0,0,0.0,0
2024-09-20,6,1,318,315,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,9,3,38,264,2024,0,380.0,354.0,373.0,355.14285714285717,342.35714285714283,352.25,72.77460310536097,0,0.0,0,0,0.0,0
2024-09-21,6,1,283,255,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,9,3,38,265,2024,1,257.0,230.0,290.0,346.2857142857143,339.7857142857143,350.2857142857143,73.01761040030962,0,0.0,0,0,0.0,0
2024-09-22,6,1,255,228,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,9,3,38,266,2024,1,265.0,229.0,222.0,350.0,343.57142857142856,350.0357142857143,68.22267462752616,0,0.0,0,0,0.0,0
2024-09-23,6,1,399,381,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,0,9,3,39,267,2024,0,379.0,394.0,430.0,348.57142857142856,345.42857142857144,351.2142857142857,70.37010999673336,0,0.0,0,0,0.0,0
2024-09-24,6,1,395,369,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,1,9,3,39,268,2024,0,395.0,389.0,456.0,351.42857142857144,345.7857142857143,350.10714285714283,72.19385279199571,0,0.0,0,0,0.0,0
2024-09-25,6,1,382,361,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,2,9,3,39,269,2024,0,461.0,392.0,407.0,351.42857142857144,346.2142857142857,347.92857142857144,72.19385279199571,0,0.0,0,0,0.0,0
2024-09-26,6,1,411,396,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,3,9,3,39,270,2024,0,349.0,319.0,338.0,340.14285714285717,345.5,347.0357142857143,56.728677555032476,0,0.0,0,0,0.0,0
2024-09-27,6,1,358,348,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,4,9,3,39,271,2024,0,318.0,380.0,364.0,349.0,352.07142857142856,349.64285714285717,62.85167725155236,0,0.0,0,0,0.0,0
2024-09-28,6,1,264,263,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,5,9,3,39,272,2024,1,283.0,257.0,290.0,354.7142857142857,350.5,349.42857142857144,61.364252041163084,0,0.0,0,0,0.0,0
2024-09-29,6,1,230,229,True,Aged Cheddar,dairy,2.0,7.0,4.5,60,Boston Hub,Northeast,6,9,3,39,273,2024,1,255.0,265.0,237.0,352.0,351.0,348.5,65.35543843731215,0,0.0,0,0,0.0,0
